eventid,iyear,imonth,iday,provstate,city,latitude,longitude,location,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,claimed,claimmode,claimmode_txt,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,Date,Month,TTP,dayofweek
201107260012,2011,7,26,Federally Administered Tribal Areas,Kurram district,33.695975,70.336069,,"07/26/2011: On Tuesday, in Kurram, Federally Administered Tribal Areas, Pakistan, a group of suspected The Tehrik-e-Taliban Pakistan (TTP) militants set fire to ten houses belonging to tribal members. No casualties were reported. No group claimed responsibility for the arson, but the Taliban was suspected.",0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,76.0,House/Apartment/Residence,,Ten tribesmens' residences,Tehrik-i-Taliban Pakistan (TTP),0,,,8,Incendiary,18.0,Arson/Fire,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the tribesmens' residences.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2011-07-26,Jul,1.0,Tuesday
201107290010,2011,7,29,Balochistan,Jaffarabad district,28.340071,68.188997,"On a railroad near Marri Farm Tentaged village in the Dera Allah Yar area, in Jaffarabad, Balochistan, Pakistan.","07/29/2011: On Friday, near Marri Farm Tentaged village in the Dera Allah Yar area, in Jaffarabad, Balochistan, Pakistan, unidentified militants detonated an improvised explosive device on a railroad as the Bolan Mail passenger train from Karachi to Quetta was passing by. The blast derailed four train cars, damaged a 100-foot portion of the track and caused a four-foot deep crater. There were no casualties and the Baloch Republic Army claimed responsibility for the attack through a post-incident telephone call.",0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,,The Bolan Mail passenger train,Baloch Republican Army (BRA),1,2.0,Call (post-incident),6,Explosives,12.0,Remote Trigger,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack damaged the train and a 100-foot portion of the track.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2011-07-29,Jul,0.0,Friday
201107290012,2011,7,29,Balochistan,Quetta,30.200819,66.994354,On Sariab Road,"07/29/2011: On Friday afternoon at 1615, on Sariab Road outside Quetta, Balochistan, Pakistan, unidentified militants in a car opened fire on a passenger bus with Kalashnikov rifles and pistols, killing seven Shiite pilgrims and injuring one other. The pilgrims were about to travel to Iran from Quetta. The seven that were killed died while on their way to the hospital. An unknown amount of damage was done to the vehicle. The militant group Lashkar-e-Jhangvi (LJ) claimed responsibility for the attack.",0,1,0,2,Armed Assault,19,Transportation,99.0,Bus (excluding tourists),,Shiite pilgrims,Lashkar-e-Jhangvi,0,,,5,Firearms,5.0,Unknown Gun Type,7.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the vehicle.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2011-07-29,Jul,0.0,Friday
201107310005,2011,7,31,Balochistan,Hub,25.044537,66.874672,"In the Hub area of Lasbela, Balochistan, Pakistan.","07/31/2011: On Sunday afternoon around 1320, in the Hub area of Lasbela, Balochistan, Pakistan, unidentified militants riding a bike threw a hand grenade at the Brishna Hotel where people were sitting outside and having lunch. The blast killed one civilian man and injured nine others, including two children and a woman. An unknown amount of property damage was caused. The Baluchistan Liberation Army (BLA) claimed responsibility for the attack through phone calls to local media offices.",0,1,0,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,Brishna Hotel,Brishna Hotel,Baloch Liberation Army (BLA),1,2.0,Call (post-incident),6,Explosives,7.0,Grenade,1.0,0.0,0.0,9.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the hotel.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2011-07-31,Jul,0.0,Sunday
201108100002,2011,8,10,Punjab,Sargodha,32.082884,72.671445,"In Harnoli Mor Peeplan village, in the Sargodha district of Punjab, Pakistan.","08/10/2011: On Wednesday morning, in Harnoli Mor Peeplan village in the Sargodha district of Punjab, Pakistan, unidentified militants attacked a North Atlantic Treaty Organization (NATO) oil tanker with small-arms fire and then set fire to the vehicle, completely destroying it but causing no casualties. No group has claimed responsibility for the attack, but it is suspected that Taliban-linked militants were responsible.",0,1,0,2,Armed Assault,4,Military,37.0,NATO,North Atlantic Treaty Organization,One North Atlantic Treaty Organization (NATO) oil tanker,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The oil tanker was damaged in the attack.,0,,,,,,,,,,,,,,,,,ISVG,0,1,1,1,2011-08-10,Aug,1.0,Wednesday
201108120002,2011,8,12,Federally Administered Tribal Areas,Tirah,34.745,71.606667,"In Zaka Khel Village in Tirah valley, Federally Administered Tribal Areas, Pakistan.","08/12/2011: On Friday morning, in Tirah valley, Federally Administered Tribal Areas, Pakistan, unidentified assailants caused an explosion which killed five members of one family and injured one more. The attack caused an unknown amount of property damage to the house. No group claimed responsibility for the bombing but authorities suspect the Taliban out of Afghanistan were responsible.",0,1,0,3,Bombing/Explosion,20,Unknown,,,,It is unclear whether or not the civilians were targeted or responsible for the attack.,Taliban,0,,,6,Explosives,16.0,Unknown Explosive Type,5.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the house.,0,,,,,,,,,,,,,,,,It is unknown whether or not the victims were targeted in an attack by militants or if the victims were killed by explosives that they were storing in their home.,ISVG,1,1,0,1,2011-08-12,Aug,0.0,Friday
201108130011,2011,8,13,Punjab,Lahore,31.50547,74.34288,,"08/13/2011: On Saturday morning, in Lahore, Punjab, Pakistan, eight unidentified, armed militants kidnapped Warren Weinstein, a 70-year-old American employed by the JE Austin Associates Inc., from his residence after overpowering his three body guards. In December 2011, al Qaida leader Ayman al-Zawahiri released an audio recording claiming responsibility for the kidnapping and stating that Weinstein would be released if a number of demands were met, including the release of prisoners and an end to bombing in Pakistan, Afghanistan, Yemen, Somalia, and Gaza. In May and September 2012, al Qaida released videos of Weinstein asking authorities to negotiate his release. In August 2014 al Qaida released another statement encouraging Weinstein's family to pressure the US government to negotiate for his release. In January 2015 an anti-terrorism court in Pakistan sentenced convicted kidnapper Hafiz Imran to death. Weinstein was accidentally killed in a United States air strike on January 14, 2015.",0,1,0,6,Hostage Taking (Kidnapping),1,Business,4.0,Multinational Corporation,JE Austin Associates,"Warren Weinstein, aid worker",Al-Qaida,1,7.0,"Posted to website, blog, etc.",5,Firearms,5.0,Unknown Gun Type,1.0,1.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage.,1,1.0,1.0,,1250.0,,,0.0,,,,,"In December 2011, Zawahiri stated that Weinstein would be released in exchange for the release of all al Qaida and Taliban prisoners, as well as the 1993 World Trade Center attackers and members of Osama bin Laden's family, the closing down of U.S. military prisons, including at Guantanamo Bay, Cuba, ending all bombing in Pakistan, Afghanistan, Yemen, Somalia, and Gaza, and allowing movement of people and trade between Egypt and Gaza.",4.0,Hostage(s) killed (not during rescue attempt),0.0,,ISVG,0,1,1,1,2011-08-13,Aug,0.0,Saturday
201108140001,2011,8,14,Balochistan,Jaffarabad district,28.340071,68.188997,"On the National Highway close to Dera Allah Yar, in Jaffarabad, Balochistan, Pakistan.","08/14/2011: On Sunday, in the Dera Allah Yar area of Jaffarabad, Balochistan, Pakistan, a blast at a hotel on the National Highway killed 11 persons and injured 14 others. The bomb, which was attached to a timer, ripped through a two-story hotel, reducing the building to rubble. The Baloch Liberation Tiger (BLT), claimed responsibility for the attack. A BLT spokesman, who introduced himself as Miran Baloch, phoned the local office of a news agency and said it was a remote-controlled blast and members of his organisation had planted the bomb inside the hotel. He also said his organization will target those people who participate in the celebrations of Independence Day of Pakistan.",0,1,0,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,,A hotel on the National Highway,Baloch Liberation Tigers (BLT),1,2.0,Call (post-incident),6,Explosives,17.0,Other Explosive Type,11.0,0.0,0.0,14.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The two-story hotel was completely destroyed in the attack.,0,,,,,,,,,,,,,,,,"The available sources listed the fatalities for this attack from 11 to 15, and the injuries for this attack from 14 to 20 to 23, and because no majority figures were reported, the lowest proferred casualty figures were used in order to preserve statistical accuracy in the database.",ISVG,0,0,0,0,2011-08-14,Aug,0.0,Sunday
201108150025,2011,8,15,Punjab,Kamra,33.855442,72.394668,"Near Kamra city in Attock, Punjab, Pakistan.","08/15/2011: On Monday, near Kamra in Attock, Punjab, Pakistan, a North Atlantic Treaty Organization (NATO) oil tanker was attacked by unidentified gunmen who open fired and then set fire to the vehicle, causing an unknown amount of property damage but resulting in no casualties. The specific motive for the attack is unknown; however, Pro-Taliban militants claimed responsibility for such attacks in the past, arguing that the assaults are in retaliation for the non-UN-sanctioned US airstrikes on Pakistan's tribal regions. No group claimed responsibility for the attack.",0,1,0,2,Armed Assault,4,Military,37.0,NATO,North Atlantic Treaty Organization,A North Atlantic Treaty Organization (NATO) oil tanker,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,5.0,Unknown Gun Type,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the tanker.,0,,,,,,,,,,,,,,,,,ISVG,0,1,1,1,2011-08-15,Aug,1.0,Monday
201108180004,2011,8,18,Federally Administered Tribal Areas,Mehraban,33.89718,70.820895,"At an unspecified number of houses in Mehraban Kallay, Kukikhel, Khyber, Federally Administered Tribal Areas, Pakistan.","08/18/2011: On Thursday, in one of two related attacks, at Mehraban Kallay in the Kukikehl area of the Federally Administered Tribal Areas, Pakistan, suspected Tehrik-e-Taliban Pakistan (TTP) militants set fire to an unknown number of houses. The militants also set fire to an unknown number of houses in Zarmanza. A total of five houses were targeted in the attacks, resulting in an unreported amount of property damage but no casualties. No group claimed responsibility for the attack.",1,1,0,7,Facility/Infrastructure Attack,20,Unknown,,,,Three houses of Tehrik-eTaliban Pakistan (TTP) opponents in Kukikhel,Tehrik-i-Taliban Pakistan (TTP),0,,,8,Incendiary,18.0,Arson/Fire,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Three houses were damaged in the attack.,0,,,,,,,,,,,,,,,,"It is unclear whether or not the houses belonged to TTP �opponents� consisting of other militants or if the houses belonged to TTP �opponents� consisting of paramilitary members or other forms of opponents. The available sources listed the houses targeted in these attacks cumulatively as five, and so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.",ISVG,0,0,0,0,2011-08-18,Aug,1.0,Thursday
201108180005,2011,8,18,Federally Administered Tribal Areas,Khyber district,34.080389,71.224365,"On unidentified houses in Zamanza, Kukikehl, Khyber, Federally Administered Tribal Areas, Pakistan.","08/18/2011: On Thursday, in the second of two related attacks, in Zarmanza in the Kukikehl area of the Federally Administered Tribal Areas, Pakistan, suspected Tehrik-e-Taliban Pakistan (TTP) militants set fire to an unknown number of houses. A total of five houses were targeted in the attacks, resulting in an unreported amount of property damage but no casualties. No group claimed responsibility for the attack.",1,1,0,7,Facility/Infrastructure Attack,20,Unknown,,,,Houses of Tehrik-eTaliban Pakistan (TTP) opponents in Kukikhel,Tehrik-i-Taliban Pakistan (TTP),0,,,8,Incendiary,18.0,Arson/Fire,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Two houses were damaged in the attack.,0,,,,,,,,,,,,,,,,"It is unclear whether or not the houses belonged to TTP �opponents� consisting of other militants or if the houses belonged to TTP �opponents� consisting of paramilitary members or other forms of opponents. The available sources listed the houses targeted in these attacks cumulatively as five, and so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.",ISVG,0,0,0,0,2011-08-18,Aug,1.0,Thursday
201108180006,2011,8,18,Federally Administered Tribal Areas,Tirah,34.745,71.606667,"In Tirah, Federally Administered Tribal Areas, Pakistan.","08/18/2011: On Thursday, in Tirah, Federally Administered Tribal Areas, Pakistan, a supporter of Lashkar e Islam (LI) was beheaded by suspected Tehrik-e-Taliban Pakistan (TTP) militants. The supporter belonged to the Qambarkhel tribe. No group claimed responsibility for the attack.",0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,93.0,Terrorist,Lashkar e Islam (LI),A supporter of Lashkar e Islam (LI),Tehrik-i-Taliban Pakistan (TTP),0,,,9,Melee,23.0,Knife or Other Sharp Object,1.0,0.0,1.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2011-08-18,Aug,1.0,Thursday
201108190017,2011,8,19,Khyber Pakhtunkhwa,Jamrud,34.002579,71.382477,"Near a mosque in the Ghundai area in Jamrud, Khyber, Pakistan.","08/19/2011: On Friday afternoon around 1400, in the Ghundi area in Jamrud, Khyber Pakhtunkhwa, Pakistan, a teenage suicide bomber detonated himself targeting worshippers gathering at a mosque for prayers, killing over 50 people and injuring about 100 others. According to an official, the bomber blew himself up in the courtyard of the mosque, using eight to 10 kilograms of explosive material. The roof of the mosque collapsed and buried many people under the rubble. Tehrik-e-Taliban Pakistan (TTP) spokesman Mohammad Talha claimed that the attack was a reprisal attack for the villagers� resistance movement earlier in the week in which two Taliban fighters were killed and three hideouts were destroyed.",0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,6,Explosives,13.0,Suicide (carried bodily by human being),57.0,0.0,1.0,123.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack collapsed the roof of the nearby mosque.,0,,,,,,,,,,,,,,,,,ISVG,0,0,0,0,2011-08-19,Aug,1.0,Friday
